from,to,tipo,fuente
a616,a531,diagnostico_diferencial,sintetico
a616,a280,diagnostico_diferencial,sintetico
a617,a335,diagnostico_diferencial,sintetico
a617,a364,diagnostico_diferencial,sintetico
a617,a411,diagnostico_diferencial,sintetico
a617,a56,diagnostico_diferencial,sintetico
a617,a801,diagnostico_diferencial,sintetico
a618,a442,diagnostico_diferencial,sintetico
a618,a83,diagnostico_diferencial,sintetico
a618,a932,diagnostico_diferencial,sintetico
a618,a817,diagnostico_diferencial,sintetico
a618,a168,diagnostico_diferencial,sintetico
a619,a569,diagnostico_diferencial,sintetico
a619,a13,diagnostico_diferencial,sintetico
a619,a244,diagnostico_diferencial,sintetico
a619,a169,diagnostico_diferencial,sintetico
a619,a966,diagnostico_diferencial,sintetico
a620,a758,diagnostico_diferencial,sintetico
a620,a108,diagnostico_diferencial,sintetico
a620,a942,diagnostico_diferencial,sintetico
a620,a271,diagnostico_diferencial,sintetico
a620,a151,diagnostico_diferencial,sintetico
a621,a914,diagnostico_diferencial,sintetico
a621,a476,diagnostico_diferencial,sintetico
a621,a105,diagnostico_diferencial,sintetico
a621,a42,diagnostico_diferencial,sintetico
a621,a732,diagnostico_diferencial,sintetico
a622,a238,diagnostico_diferencial,sintetico
a622,a461,diagnostico_diferencial,sintetico
a622,a504,diagnostico_diferencial,sintetico
a622,a815,diagnostico_diferencial,sintetico
a622,a122,diagnostico_diferencial,sintetico
a623,a737,diagnostico_diferencial,sintetico
a623,a611,diagnostico_diferencial,sintetico
a623,a119,diagnostico_diferencial,sintetico
a623,a547,diagnostico_diferencial,sintetico
a623,a964,diagnostico_diferencial,sintetico
a624,a46,diagnostico_diferencial,sintetico
a624,a311,diagnostico_diferencial,sintetico
a624,a473,diagnostico_diferencial,sintetico
a624,a205,diagnostico_diferencial,sintetico
a624,a275,diagnostico_diferencial,sintetico
a625,a498,diagnostico_diferencial,sintetico
a625,a790,diagnostico_diferencial,sintetico
a625,a919,diagnostico_diferencial,sintetico
a625,a50,diagnostico_diferencial,sintetico
a625,a667,diagnostico_diferencial,sintetico
a626,a651,diagnostico_diferencial,sintetico
a626,a538,diagnostico_diferencial,sintetico
a626,a339,diagnostico_diferencial,sintetico
a626,a545,diagnostico_diferencial,sintetico
a626,a979,diagnostico_diferencial,sintetico
a627,a764,diagnostico_diferencial,sintetico
a627,a204,diagnostico_diferencial,sintetico
a627,a582,diagnostico_diferencial,sintetico
a627,a847,diagnostico_diferencial,sintetico
a627,a987,diagnostico_diferencial,sintetico
a628,a995,diagnostico_diferencial,sintetico
a628,a579,diagnostico_diferencial,sintetico
a628,a343,diagnostico_diferencial,sintetico
a628,a927,diagnostico_diferencial,sintetico
a628,a530,diagnostico_diferencial,sintetico
a629,a3,diagnostico_diferencial,sintetico
a629,a36,diagnostico_diferencial,sintetico
a629,a970,diagnostico_diferencial,sintetico
a629,a502,diagnostico_diferencial,sintetico
a629,a511,diagnostico_diferencial,sintetico
a630,a221,diagnostico_diferencial,sintetico
a630,a657,diagnostico_diferencial,sintetico
a630,a943,diagnostico_diferencial,sintetico
a630,a500,diagnostico_diferencial,sintetico
a630,a23,diagnostico_diferencial,sintetico
a631,a3,diagnostico_diferencial,sintetico
a631,a587,diagnostico_diferencial,sintetico
a631,a222,diagnostico_diferencial,sintetico
a631,a176,diagnostico_diferencial,sintetico
a631,a548,diagnostico_diferencial,sintetico
a632,a876,diagnostico_diferencial,sintetico
a632,a481,diagnostico_diferencial,sintetico
a632,a735,diagnostico_diferencial,sintetico
a632,a391,diagnostico_diferencial,sintetico
a632,a863,diagnostico_diferencial,sintetico
a633,a69,diagnostico_diferencial,sintetico
a633,a857,diagnostico_diferencial,sintetico
a633,a967,diagnostico_diferencial,sintetico
a633,a844,diagnostico_diferencial,sintetico
a633,a413,diagnostico_diferencial,sintetico
a634,a486,diagnostico_diferencial,sintetico
a634,a602,diagnostico_diferencial,sintetico
a634,a257,diagnostico_diferencial,sintetico
a634,a255,diagnostico_diferencial,sintetico
a634,a734,diagnostico_diferencial,sintetico
a635,a642,diagnostico_diferencial,sintetico
a635,a938,diagnostico_diferencial,sintetico
a635,a496,diagnostico_diferencial,sintetico
a635,a617,diagnostico_diferencial,sintetico
a635,a64,diagnostico_diferencial,sintetico
a636,a340,diagnostico_diferencial,sintetico
a636,a954,diagnostico_diferencial,sintetico
a636,a249,diagnostico_diferencial,sintetico
a636,a212,diagnostico_diferencial,sintetico
a636,a645,diagnostico_diferencial,sintetico
a637,a142,diagnostico_diferencial,sintetico
a637,a719,diagnostico_diferencial,sintetico
a637,a437,diagnostico_diferencial,sintetico
a637,a916,diagnostico_diferencial,sintetico
a637,a981,diagnostico_diferencial,sintetico
a638,a870,diagnostico_diferencial,sintetico
a638,a895,diagnostico_diferencial,sintetico
a638,a249,diagnostico_diferencial,sintetico
a638,a747,diagnostico_diferencial,sintetico
a638,a832,diagnostico_diferencial,sintetico
a639,a72,diagnostico_diferencial,sintetico
a639,a73,diagnostico_diferencial,sintetico
a639,a897,diagnostico_diferencial,sintetico
a639,a760,diagnostico_diferencial,sintetico
a639,a92,diagnostico_diferencial,sintetico
a640,a911,diagnostico_diferencial,sintetico
a640,a102,diagnostico_diferencial,sintetico
a640,a232,diagnostico_diferencial,sintetico
a640,a582,diagnostico_diferencial,sintetico
a640,a523,diagnostico_diferencial,sintetico
a641,a107,diagnostico_diferencial,sintetico
a641,a477,diagnostico_diferencial,sintetico
a641,a41,diagnostico_diferencial,sintetico
a641,a657,diagnostico_diferencial,sintetico
a641,a941,diagnostico_diferencial,sintetico
a642,a664,diagnostico_diferencial,sintetico
a642,a154,diagnostico_diferencial,sintetico
a642,a600,diagnostico_diferencial,sintetico
a642,a838,diagnostico_diferencial,sintetico
a642,a129,diagnostico_diferencial,sintetico
a643,a607,diagnostico_diferencial,sintetico
a643,a480,diagnostico_diferencial,sintetico
a643,a829,diagnostico_diferencial,sintetico
a643,a248,diagnostico_diferencial,sintetico
a643,a349,diagnostico_diferencial,sintetico
a644,a426,diagnostico_diferencial,sintetico
a644,a56,diagnostico_diferencial,sintetico
a644,a990,diagnostico_diferencial,sintetico
a644,a563,diagnostico_diferencial,sintetico
a644,a171,diagnostico_diferencial,sintetico
a645,a673,diagnostico_diferencial,sintetico
a645,a747,diagnostico_diferencial,sintetico
a645,a116,diagnostico_diferencial,sintetico
a645,a768,diagnostico_diferencial,sintetico
a645,a979,diagnostico_diferencial,sintetico
a646,a190,diagnostico_diferencial,sintetico
a646,a178,diagnostico_diferencial,sintetico
a646,a533,diagnostico_diferencial,sintetico
a646,a319,diagnostico_diferencial,sintetico
a646,a465,diagnostico_diferencial,sintetico
a647,a975,diagnostico_diferencial,sintetico
a647,a992,diagnostico_diferencial,sintetico
a647,a160,diagnostico_diferencial,sintetico
a647,a680,diagnostico_diferencial,sintetico
a647,a636,diagnostico_diferencial,sintetico
a648,a927,diagnostico_diferencial,sintetico
a648,a196,diagnostico_diferencial,sintetico
a648,a30,diagnostico_diferencial,sintetico
a648,a422,diagnostico_diferencial,sintetico
a648,a268,diagnostico_diferencial,sintetico
a649,a371,diagnostico_diferencial,sintetico
a649,a37,diagnostico_diferencial,sintetico
a649,a757,diagnostico_diferencial,sintetico
a649,a213,diagnostico_diferencial,sintetico
a649,a573,diagnostico_diferencial,sintetico
a650,a374,diagnostico_diferencial,sintetico
a650,a693,diagnostico_diferencial,sintetico
a650,a760,diagnostico_diferencial,sintetico
a650,a52,diagnostico_diferencial,sintetico
a650,a471,diagnostico_diferencial,sintetico
a651,a135,diagnostico_diferencial,sintetico
a651,a734,diagnostico_diferencial,sintetico
a651,a395,diagnostico_diferencial,sintetico
a651,a685,diagnostico_diferencial,sintetico
a651,a98,diagnostico_diferencial,sintetico
a652,a928,diagnostico_diferencial,sintetico
a652,a196,diagnostico_diferencial,sintetico
a652,a355,diagnostico_diferencial,sintetico
a652,a114,diagnostico_diferencial,sintetico
a652,a981,diagnostico_diferencial,sintetico
a653,a374,diagnostico_diferencial,sintetico
a653,a83,diagnostico_diferencial,sintetico
a653,a319,diagnostico_diferencial,sintetico
a653,a156,diagnostico_diferencial,sintetico
a653,a743,diagnostico_diferencial,sintetico
a654,a884,diagnostico_diferencial,sintetico
a654,a528,diagnostico_diferencial,sintetico
a654,a205,diagnostico_diferencial,sintetico
a654,a93,diagnostico_diferencial,sintetico
a654,a336,diagnostico_diferencial,sintetico
a655,a151,diagnostico_diferencial,sintetico
a655,a824,diagnostico_diferencial,sintetico
a655,a480,diagnostico_diferencial,sintetico
a655,a833,diagnostico_diferencial,sintetico
a655,a906,diagnostico_diferencial,sintetico
a656,a706,diagnostico_diferencial,sintetico
a656,a648,diagnostico_diferencial,sintetico
a656,a632,diagnostico_diferencial,sintetico
a656,a603,diagnostico_diferencial,sintetico
a656,a729,diagnostico_diferencial,sintetico
a657,a723,diagnostico_diferencial,sintetico
a657,a805,diagnostico_diferencial,sintetico
a657,a145,diagnostico_diferencial,sintetico
a657,a744,diagnostico_diferencial,sintetico
a657,a134,diagnostico_diferencial,sintetico
a658,a91,diagnostico_diferencial,sintetico
a658,a587,diagnostico_diferencial,sintetico
a658,a669,diagnostico_diferencial,sintetico
a658,a407,diagnostico_diferencial,sintetico
a658,a318,diagnostico_diferencial,sintetico
a659,a568,diagnostico_diferencial,sintetico
a659,a720,diagnostico_diferencial,sintetico
a659,a195,diagnostico_diferencial,sintetico
a659,a495,diagnostico_diferencial,sintetico
a659,a402,diagnostico_diferencial,sintetico
a660,a14,diagnostico_diferencial,sintetico
a660,a893,diagnostico_diferencial,sintetico
a660,a955,diagnostico_diferencial,sintetico
a660,a630,diagnostico_diferencial,sintetico
a660,a803,diagnostico_diferencial,sintetico
a661,a777,diagnostico_diferencial,sintetico
a661,a549,diagnostico_diferencial,sintetico
a661,a924,diagnostico_diferencial,sintetico
a661,a425,diagnostico_diferencial,sintetico
a661,a802,diagnostico_diferencial,sintetico
a662,a946,diagnostico_diferencial,sintetico
a662,a526,diagnostico_diferencial,sintetico
a662,a106,diagnostico_diferencial,sintetico
a662,a403,diagnostico_diferencial,sintetico
a662,a360,diagnostico_diferencial,sintetico
a663,a382,diagnostico_diferencial,sintetico
a663,a483,diagnostico_diferencial,sintetico
a663,a598,diagnostico_diferencial,sintetico
a663,a90,diagnostico_diferencial,sintetico
a663,a935,diagnostico_diferencial,sintetico
a664,a465,diagnostico_diferencial,sintetico
a664,a496,diagnostico_diferencial,sintetico
a664,a609,diagnostico_diferencial,sintetico
a664,a640,diagnostico_diferencial,sintetico
a664,a777,diagnostico_diferencial,sintetico
a665,a260,diagnostico_diferencial,sintetico
a665,a133,diagnostico_diferencial,sintetico
a665,a751,diagnostico_diferencial,sintetico
a665,a805,diagnostico_diferencial,sintetico
a665,a621,diagnostico_diferencial,sintetico
a666,a349,diagnostico_diferencial,sintetico
a666,a880,diagnostico_diferencial,sintetico
a666,a966,diagnostico_diferencial,sintetico
a666,a858,diagnostico_diferencial,sintetico
a666,a810,diagnostico_diferencial,sintetico
a667,a585,diagnostico_diferencial,sintetico
a667,a218,diagnostico_diferencial,sintetico
a667,a953,diagnostico_diferencial,sintetico
a667,a844,diagnostico_diferencial,sintetico
a667,a981,diagnostico_diferencial,sintetico
a668,a365,diagnostico_diferencial,sintetico
a668,a919,diagnostico_diferencial,sintetico
a668,a372,diagnostico_diferencial,sintetico
a668,a468,diagnostico_diferencial,sintetico
a668,a418,diagnostico_diferencial,sintetico
a669,a304,diagnostico_diferencial,sintetico
a669,a494,diagnostico_diferencial,sintetico
a669,a404,diagnostico_diferencial,sintetico
a669,a66,diagnostico_diferencial,sintetico
a669,a235,diagnostico_diferencial,sintetico
a670,a326,diagnostico_diferencial,sintetico
a670,a836,diagnostico_diferencial,sintetico
a670,a696,diagnostico_diferencial,sintetico
a670,a858,diagnostico_diferencial,sintetico
a670,a961,diagnostico_diferencial,sintetico
a671,a27,diagnostico_diferencial,sintetico
a671,a713,diagnostico_diferencial,sintetico
a671,a380,diagnostico_diferencial,sintetico
a671,a636,diagnostico_diferencial,sintetico
a671,a571,diagnostico_diferencial,sintetico
a672,a131,diagnostico_diferencial,sintetico
a672,a489,diagnostico_diferencial,sintetico
a672,a850,diagnostico_diferencial,sintetico
a672,a748,diagnostico_diferencial,sintetico
a672,a540,diagnostico_diferencial,sintetico
a673,a323,diagnostico_diferencial,sintetico
a673,a230,diagnostico_diferencial,sintetico
a673,a343,diagnostico_diferencial,sintetico
a673,a608,diagnostico_diferencial,sintetico
a673,a52,diagnostico_diferencial,sintetico
a674,a789,diagnostico_diferencial,sintetico
a674,a81,diagnostico_diferencial,sintetico
a674,a119,diagnostico_diferencial,sintetico
a674,a758,diagnostico_diferencial,sintetico
a674,a259,diagnostico_diferencial,sintetico
a675,a556,diagnostico_diferencial,sintetico
a675,a332,diagnostico_diferencial,sintetico
a675,a430,diagnostico_diferencial,sintetico
a675,a691,diagnostico_diferencial,sintetico
a675,a847,diagnostico_diferencial,sintetico
a676,a756,diagnostico_diferencial,sintetico
a676,a984,diagnostico_diferencial,sintetico
a676,a613,diagnostico_diferencial,sintetico
a676,a614,diagnostico_diferencial,sintetico
a676,a135,diagnostico_diferencial,sintetico
a677,a301,diagnostico_diferencial,sintetico
a677,a146,diagnostico_diferencial,sintetico
a677,a497,diagnostico_diferencial,sintetico
a677,a89,diagnostico_diferencial,sintetico
a677,a103,diagnostico_diferencial,sintetico
a678,a319,diagnostico_diferencial,sintetico
a678,a933,diagnostico_diferencial,sintetico
a678,a677,diagnostico_diferencial,sintetico
a678,a823,diagnostico_diferencial,sintetico
a678,a90,diagnostico_diferencial,sintetico
a679,a428,diagnostico_diferencial,sintetico
a679,a416,diagnostico_diferencial,sintetico
a679,a570,diagnostico_diferencial,sintetico
a679,a203,diagnostico_diferencial,sintetico
a679,a350,diagnostico_diferencial,sintetico
a680,a310,diagnostico_diferencial,sintetico
a680,a937,diagnostico_diferencial,sintetico
a680,a980,diagnostico_diferencial,sintetico
a680,a997,diagnostico_diferencial,sintetico
a680,a170,diagnostico_diferencial,sintetico
a681,a10,diagnostico_diferencial,sintetico
a681,a115,diagnostico_diferencial,sintetico
a681,a137,diagnostico_diferencial,sintetico
a681,a714,diagnostico_diferencial,sintetico
a681,a939,diagnostico_diferencial,sintetico
a682,a766,diagnostico_diferencial,sintetico
a682,a450,diagnostico_diferencial,sintetico
a682,a698,diagnostico_diferencial,sintetico
a682,a341,diagnostico_diferencial,sintetico
a682,a894,diagnostico_diferencial,sintetico
a683,a209,diagnostico_diferencial,sintetico
a683,a933,diagnostico_diferencial,sintetico
a683,a643,diagnostico_diferencial,sintetico
a683,a627,diagnostico_diferencial,sintetico
a683,a855,diagnostico_diferencial,sintetico
a684,a359,diagnostico_diferencial,sintetico
a684,a190,diagnostico_diferencial,sintetico
a684,a629,diagnostico_diferencial,sintetico
a684,a482,diagnostico_diferencial,sintetico
a684,a164,diagnostico_diferencial,sintetico
a685,a275,diagnostico_diferencial,sintetico
a685,a410,diagnostico_diferencial,sintetico
a685,a970,diagnostico_diferencial,sintetico
a685,a469,diagnostico_diferencial,sintetico
a685,a742,diagnostico_diferencial,sintetico
a686,a344,diagnostico_diferencial,sintetico
a686,a99,diagnostico_diferencial,sintetico
a686,a530,diagnostico_diferencial,sintetico
a686,a119,diagnostico_diferencial,sintetico
a686,a368,diagnostico_diferencial,sintetico
a687,a184,diagnostico_diferencial,sintetico
a687,a294,diagnostico_diferencial,sintetico
a687,a649,diagnostico_diferencial,sintetico
a687,a843,diagnostico_diferencial,sintetico
a687,a231,diagnostico_diferencial,sintetico
a688,a737,diagnostico_diferencial,sintetico
a688,a532,diagnostico_diferencial,sintetico
a688,a463,diagnostico_diferencial,sintetico
a688,a898,diagnostico_diferencial,sintetico
a688,a971,diagnostico_diferencial,sintetico
a689,a306,diagnostico_diferencial,sintetico
a689,a405,diagnostico_diferencial,sintetico
a689,a996,diagnostico_diferencial,sintetico
a689,a413,diagnostico_diferencial,sintetico
a689,a380,diagnostico_diferencial,sintetico
a690,a804,diagnostico_diferencial,sintetico
a690,a833,diagnostico_diferencial,sintetico
a690,a946,diagnostico_diferencial,sintetico
a690,a292,diagnostico_diferencial,sintetico
a690,a562,diagnostico_diferencial,sintetico
a691,a634,diagnostico_diferencial,sintetico
a691,a642,diagnostico_diferencial,sintetico
a691,a231,diagnostico_diferencial,sintetico
a691,a960,diagnostico_diferencial,sintetico
a691,a922,diagnostico_diferencial,sintetico
a692,a587,diagnostico_diferencial,sintetico
a692,a160,diagnostico_diferencial,sintetico
a692,a219,diagnostico_diferencial,sintetico
a692,a608,diagnostico_diferencial,sintetico
a692,a406,diagnostico_diferencial,sintetico
a693,a27,diagnostico_diferencial,sintetico
a693,a42,diagnostico_diferencial,sintetico
a693,a671,diagnostico_diferencial,sintetico
a693,a212,diagnostico_diferencial,sintetico
a693,a113,diagnostico_diferencial,sintetico
a694,a904,diagnostico_diferencial,sintetico
a694,a125,diagnostico_diferencial,sintetico
a694,a583,diagnostico_diferencial,sintetico
a694,a865,diagnostico_diferencial,sintetico
